episode,return,length
4622,10.0,181
4623,26.0,262
4624,56.0,417
4625,26.0,262
4626,97.0,591
4627,38.0,314
4628,87.0,567
4629,30.0,288
4630,52.0,392
4631,26.0,262
4632,5.0,154
4633,23.0,235
4634,25.0,262
4635,45.0,366
4636,112.0,686
4637,84.0,542
4638,58.0,417
4639,37.0,314
4640,20.0,235
4641,50.0,392
4642,40.0,314
4643,10.0,166
4644,101.0,639
4645,31.0,288
4646,64.0,443
4647,30.0,288
4648,31.0,288
4649,51.0,392
4650,30.0,288
4651,80.0,518
4652,73.0,493
4653,61.0,443
4654,22.0,235
4655,62.0,443
4656,-5.0,90
4657,70.0,493
4658,41.0,341
4659,42.0,341
4660,20.0,235
4661,25.0,262
4662,0.0,127
4663,22.0,235
4664,56.0,417
4665,20.0,235
4666,-10.0,71
4667,88.0,567
4668,27.0,262
4669,-10.0,71
4670,50.0,392
4671,0.0,116
4672,25.0,262
4673,87.0,567
4674,43.0,341
4675,63.0,443
4676,10.0,181
4677,85.0,542
4678,41.0,341
4679,40.0,341
4680,-10.0,71
4681,41.0,327
4682,41.0,314
4683,41.0,341
4684,67.0,468
4685,62.0,443
4686,90.0,591
4687,41.0,341
4688,-15.0,43
4689,40.0,321
4690,30.0,288
4691,55.0,417
4692,114.0,686
4693,20.0,235
4694,-8.0,71
4695,20.0,235
4696,86.0,542
4697,10.0,181
4698,35.0,314
4699,5.0,154
4700,-9.0,71
4701,75.0,501
4702,30.0,288
4703,22.0,235
4704,42.0,341
4705,27.0,262
4706,82.0,542
4707,68.0,468
4708,15.0,208
4709,1.0,127
4710,135.0,779
4711,70.0,493
4712,32.0,288
4713,55.0,417
4714,25.0,262
